Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC911
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 4,CC912
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 1,DD
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD11
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 3,DD12
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 1,EE
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 3,EE11
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE112
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 4,EE113
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 3,EE12
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 4,EE121
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 3,EE13
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 4,EE131
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 1,FF
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF111
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF112
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF113
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF114
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF115
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 4,FF116
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 1,GH
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH11
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH12
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 3,GH13
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH131
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH132
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH133
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH134
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 4,GH135
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 3,GH21
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH211
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 4,GH212
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 1,II
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 3,II11
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
2015,Level 4,II111
